spc.Z_corr,spc.H_j1,weight,loss
2.4043687745327786,20.97710892011722,0.012686283582550527,0.151383598951581
2.589740038934331,22.692456182268003,0.008109819410372776,0.16813024429476744
1.9877700055774337,20.910063055071006,0.01838355861107338,0.13350355210567927
2.444483505225388,28.596160523673575,0.004562097394577709,0.178237244373325
4.81864408403095,25.060943009248486,0.012863940691419651,0.15548920769646185
2.1385895934172447,24.712588696788103,0.0112527525928914,0.15365004754896716
2.5545805906502776,20.65300093346696,0.00680425792656745,0.17637413444780983
2.60009377016562,29.02483185220619,0.005854652646057043,0.16924575676035647
1.9384090016209585,18.30320739100108,0.022502527182747672,0.12418386157709747
2.281334345917637,22.4615957673891,0.019962231873939765,0.10876849286911998
2.669549866237736,26.381191848446587,0.011349822362761898,0.141409804294127
2.2585263234048885,22.98699235801887,0.017952911641209757,0.11983731931749042
2.109302671599194,20.21237458660577,0.02317115365568963,0.1062192382981582
2.61694462930235,22.98915528539177,0.009847594376357599,0.1591902223957135
2.3885462496879546,30.458711344821225,0.0007747089033801293,0.1979029461704231
1.8498250166019665,14.492642238121157,0.009276927594255347,0.17795488313113916
1.8475378970837026,20.898488898550983,0.011180436172367,0.16623284056458779
2.1206130889080765,17.417778096753455,0.014641048750556364,0.15373528890283916
2.0344518873449773,18.813278052681014,0.022282646869309135,0.11976231146444674
1.4982761933711246,13.234281416779272,0.010195257284820534,0.18065115684265778
2.9012158541793927,26.123192310093746,0.001458057833502945,0.195398617110846
4.722460347484789,26.463196118088778,0.013993652608564368,0.1458744459870775
2.3130531432805275,26.892883938720473,0.008975660369527936,0.1577897120388114
4.6785052712628294,26.464464368521305,0.01356692195651511,0.14758613291741635
2.4102021767083053,28.0392925380295,0.007310338163904291,0.16370857344552303
2.2083234131235874,20.953221127596844,0.019874673344705152,0.11852355097089978
4.412234888717334,24.075163269234753,0.012150267304008278,0.15795402804246225
2.5965585070973756,19.970208921038655,0.00265307392742533,0.19267276615512485
2.387459941798281,21.10261150400632,0.015348354582060101,0.1383056788214087
1.8482634251994896,23.547797144550508,7.323935906242768e-5,0.2018888394551449
1.975052333803545,17.191884675729355,0.017578764850088347,0.14601290687749183
2.608566097970363,21.59791896467139,0.005164477230107384,0.18207447867630147
2.2212942004486234,28.988257371755566,4.69649055050528e-18,0.20212593298461265
2.406974734537136,27.964849947461452,0.00738278395345116,0.16347508521239232
2.0301554636029353,24.42201276238834,0.008764591701440564,0.16752449673433834
4.0713216628361035,20.455518782622274,0.0023141823626928945,0.19504046470327582
4.298287710527151,19.617343609543678,0.0014297847868307676,0.19810570213340517
2.6412404784228,22.468132227600503,0.006875599173733024,0.17383278811149322
1.7796002082946987,20.225504054197692,0.01001466767620031,0.1721465014549266
1.4587223606714559,16.25027235976511,0.0020454449622078325,0.19783652827120196
2.5566206918206618,29.02693351055057,0.004663618192380894,0.17658090320859582
1.9961854039115876,25.834173014646808,0.002437376553631773,0.19265144484852803
1.3585056326449876,13.317050982425107,0.013328897112437921,0.17606629153804015
2.6188599326396687,29.14277957882304,0.005471414875453898,0.1713074513171454
2.0678767517648695,15.404015261972104,0.008231079424874898,0.17835117375545323
2.1110053265889603,14.652440627838143,0.00025276661400470914,0.20143930940075894
2.0590083497643903,18.731577285952177,0.01980448436986467,0.13094861813044895
1.7339533605613824,21.582957980522696,0.0005975998781683841,0.2004198784220089
1.6153724915094954,12.83458922810956,0.00022363177439732983,0.20165187403177953
2.853680308881373,28.812530998090658,0.004555439574751738,0.17690660353401003
2.988365871900628,27.601692602888157,0.001243974532041414,0.1959720407245623
2.380277255572641,21.08147846290685,0.015475816288579441,0.1378276967179451
1.9414342028339195,18.524726832806394,0.022367442182941764,0.1240078012635939
2.5604803207324536,23.54463449742473,0.013058293433192423,0.14125963861123494
4.766753825366634,20.777808764696893,0.003740361630960589,0.1917690126604971
1.7167933380718645,15.792106081556193,0.021402368115978235,0.14266586050628308
4.952921320101069,22.676225050433995,0.005876104890921852,0.18452607466453164
1.8557221159136317,14.647027071070823,0.009389700984403398,0.17748877733331805
2.213921024526182,18.133218678820427,0.013805837098158113,0.1543478142957242
1.6780387984769485,15.481553003909893,0.020689494360268887,0.14683611159932186
1.9550897035219204,13.740537563437154,0.002905237944908019,0.19466710563231115
1.841945066518269,17.430690059169457,0.022381268249495836,0.13096992119200157
2.0508176894809855,18.592193906809236,0.019895608377617606,0.13116891440211564
2.027886764409648,17.10665066486647,0.017848376544978103,0.1437926878338162
1.7399838969520705,16.7033973481107,0.02459888898710373,0.12838042297638844
2.3735933218813847,20.15370785140782,0.013592364342231773,0.14929925475206385
2.5137467691676374,27.497231621178557,0.007928897879258929,0.16047857441725835
4.8846754937552515,24.452516238783524,0.009536207167613685,0.16996486565821506
1.4611307341719755,14.796068407364224,0.01314594383877026,0.17370165918504823
2.0253397381973266,22.516219042692512,0.014951915033589343,0.14388182521492432
1.9712432105340345,23.65868872883807,0.008644378373573635,0.17001170702826235
1.709737361726773,14.218035498748552,0.009508548692608068,0.17912207237395347
2.2939676633317725,16.87108428569556,0.006738685617105188,0.18072238135075666
4.7489015858940355,23.655331197730575,0.010126845905333023,0.16865562341427054
1.8117847045577458,17.083005447226206,0.022247984311471573,0.13351562910056503
2.675675310607323,22.548634671330205,0.005925124542046762,0.17785001155054586
2.6090102025108046,26.58954174186451,0.010526046449740966,0.1464098973891121
2.743098873940496,29.782811108071396,0.0028204377386720054,0.18613214946179557
1.672014300717803,14.535126948332872,0.012634845944530185,0.17131381280623698
1.6911228697958531,16.57654074253736,0.023896790445514855,0.13349661986903988
2.3159691292167888,26.716749617170347,0.009020693941452215,0.15793239468814513
2.4107958715049778,27.231793637290924,0.007604758565072365,0.16375179470600437
1.8868067845880525,15.639843347533565,0.013763459885165882,0.16325850496018707
2.628075492290032,26.084304636595196,0.012294002854915075,0.1366250295026324
1.7430276807944134,16.33424985801473,0.02162579657338728,0.13997892963344635
2.436039840063922,21.40319361634257,0.011917809235538262,0.15375687488909912
1.4792123344785315,16.586209372353746,0.0032661292750283226,0.1950837137975138
3.7504901311691317,19.646894570214975,0.002033761752132097,0.1956323109694636
2.7368144877808906,22.84015281084406,0.001232726414993391,0.1972434147822168
2.0468978638456967,15.881659228695472,0.011752429906275202,0.16699502591635318
1.5372920284853333,17.142148535798228,0.006340169453402654,0.1874911056865598
1.7730917396835248,18.1993499743849,0.02105032286774939,0.13704587718176875
1.7754921710895122,18.341584995573285,0.020998675332379292,0.13681874107089745
